TRANSCATION_ID;ACCOUNT_ID;TRANSCATION_DATE;TRANSCATION_AMOUNT;YEAR;TRANSCATION_AMOUNT_YEAR_SUM
T03450;A00273;22/06/2015;96176;2015;75418969
T03451;A00084;03/11/2020;60205;2020;76208785
T03452;A00299;07/05/2022;16823;2022;73969670
T03453;A00329;14/05/2019;92488;2019;76300877
T03454;A00990;09/10/2021;98530;2021;71973924
T03455;A00985;26/04/2014;55069;2014;76372639
T03456;A00823;12/10/2019;12121;2019;76300877
T03457;A00473;03/04/2016;83187;2016;78279164
T03458;A00503;13/04/2015;72568;2015;75418969
T03459;A00861;26/04/2015;76203;2015;75418969
T03460;A00775;02/12/2020;15903;2020;76208785
T03461;A00242;10/01/2020;6245;2020;76208785
T03462;A00605;16/01/2019;37166;2019;76300877
T03463;A00787;16/01/2016;41570;2016;78279164
T03464;A00642;26/07/2018;39618;2018;77495196
T03465;A00464;11/01/2018;9204;2018;77495196
T03466;A00346;07/09/2014;91837;2014;76372639
T03467;A00795;29/04/2020;98691;2020;76208785
T03468;A00395;10/02/2016;31584;2016;78279164
T03469;A00499;17/02/2020;88032;2020;76208785
T03470;A00134;21/05/2022;52520;2022;73969670
T03471;A00384;07/06/2015;81794;2015;75418969
T03472;A00247;06/07/2021;17530;2021;71973924
T03473;A00103;25/12/2021;5026;2021;71973924
T03474;A00430;07/12/2017;88220;2017;75243074
T03475;A00216;14/10/2016;65418;2016;78279164
T03476;A00760;03/07/2022;21490;2022;73969670
T03477;A00008;28/12/2018;90701;2018;77495196
T03478;A00398;02/03/2020;78202;2020;76208785
T03479;A00649;12/07/2021;14200;2021;71973924
T03480;A00210;23/10/2022;60023;2022;73969670
T03481;A00326;12/07/2017;36238;2017;75243074
T03482;A00809;09/10/2019;15908;2019;76300877
T03483;A00635;28/03/2014;32284;2014;76372639
T03484;A00885;25/12/2018;9778;2018;77495196
T03485;A00666;14/07/2019;96214;2019;76300877
T03486;A00697;25/05/2021;15526;2021;71973924
T03487;A00110;18/10/2020;922;2020;76208785
T03488;A00237;21/12/2020;92710;2020;76208785
T03489;A00249;14/11/2016;66222;2016;78279164
T03490;A00127;11/12/2019;20467;2019;76300877
T03491;A00421;24/11/2019;69867;2019;76300877
T03492;A00426;23/08/2023;93297;2023;51646874
T03493;A00937;20/01/2018;30495;2018;77495196
T03494;A00217;05/01/2020;25253;2020;76208785
T03495;A00891;22/02/2022;29608;2022;73969670
T03496;A00105;31/03/2023;64238;2023;51646874
T03497;A00285;07/05/2021;45897;2021;71973924
T03498;A00692;23/07/2023;45723;2023;51646874
T03499;A00524;11/06/2021;58234;2021;71973924
T03500;A00130;28/11/2019;30743;2019;76300877
T03501;A00240;21/12/2013;1160;2013;15557650
T03502;A00281;05/08/2015;22205;2015;75418969
T03503;A00762;19/06/2023;248;2023;51646874
T03504;A00110;04/03/2022;56256;2022;73969670
T03505;A00884;30/04/2016;74213;2016;78279164
T03506;A00139;24/02/2022;47097;2022;73969670
T03507;A00468;14/05/2023;73469;2023;51646874
T03508;A00613;20/01/2021;95852;2021;71973924
T03509;A00194;10/09/2016;3599;2016;78279164
T03510;A00314;13/07/2015;74061;2015;75418969
T03511;A00536;07/10/2022;1709;2022;73969670
T03512;A00790;20/05/2014;74938;2014;76372639
T03513;A00122;23/01/2021;33850;2021;71973924
T03514;A00481;26/07/2020;32974;2020;76208785
T03515;A00613;01/12/2020;99869;2020;76208785
T03516;A00048;27/02/2017;48460;2017;75243074
T03517;A00413;20/08/2021;68610;2021;71973924
T03518;A00675;10/11/2014;22037;2014;76372639
T03519;A00934;03/04/2022;70520;2022;73969670
T03520;A00948;16/01/2014;47405;2014;76372639
T03521;A00018;19/10/2018;4279;2018;77495196
T03522;A00515;26/09/2020;66836;2020;76208785
T03523;A00530;27/05/2014;26446;2014;76372639
T03524;A00219;12/03/2022;68089;2022;73969670
T03525;A00833;02/02/2018;81978;2018;77495196
T03526;A00321;25/12/2021;26338;2021;71973924
T03527;A00547;22/11/2015;1889;2015;75418969
T03528;A00727;01/08/2014;25106;2014;76372639
T03529;A00965;22/04/2018;65450;2018;77495196
T03530;A00531;22/07/2021;63911;2021;71973924
T03531;A00723;13/08/2019;43476;2019;76300877
T03532;A00091;19/01/2022;13676;2022;73969670
T03533;A00113;22/10/2022;30959;2022;73969670
T03534;A00143;08/07/2015;56758;2015;75418969
T03535;A00985;13/12/2015;38441;2015;75418969
T03536;A00963;13/10/2016;45999;2016;78279164
T03537;A00048;27/02/2017;23660;2017;75243074
T03538;A00058;10/03/2022;92999;2022;73969670
T03539;A00152;11/11/2018;78894;2018;77495196
T03540;A00822;09/04/2018;16213;2018;77495196
T03541;A00070;01/12/2014;32055;2014;76372639
T03542;A00203;12/09/2017;61351;2017;75243074
T03543;A00485;29/01/2014;45691;2014;76372639
T03544;A00955;19/03/2018;44663;2018;77495196
T03545;A00044;29/10/2019;68592;2019;76300877
T03546;A00046;22/11/2014;35792;2014;76372639
T03547;A00168;02/07/2020;98927;2020;76208785
T03548;A00260;15/12/2015;99097;2015;75418969
T03549;A00493;16/06/2014;74800;2014;76372639
T03550;A00476;20/09/2021;29036;2021;71973924
T03551;A00022;24/02/2019;41616;2019;76300877
T03552;A00675;05/11/2014;23023;2014;76372639
T03553;A00034;27/09/2022;636;2022;73969670
T03554;A00041;08/05/2023;39349;2023;51646874
T03555;A00230;21/08/2018;45666;2018;77495196
T03556;A00582;28/07/2020;12714;2020;76208785
T03557;A00272;26/09/2016;56655;2016;78279164
T03558;A00990;22/11/2018;87838;2018;77495196
T03559;A00738;28/03/2019;234;2019;76300877
T03560;A00684;05/02/2014;84826;2014;76372639
T03561;A00957;16/02/2018;52017;2018;77495196
T03562;A00936;23/09/2022;2467;2022;73969670
T03563;A00290;22/11/2015;49269;2015;75418969
T03564;A00777;14/12/2016;69540;2016;78279164
T03565;A00582;09/08/2022;74156;2022;73969670
T03566;A00351;13/07/2019;29041;2019;76300877
T03567;A00742;14/01/2014;54090;2014;76372639
T03568;A00744;09/09/2019;25860;2019;76300877
T03569;A00238;04/11/2018;92544;2018;77495196
T03570;A00855;25/08/2019;71011;2019;76300877
T03571;A00326;09/05/2015;98900;2015;75418969
T03572;A00972;13/02/2017;65655;2017;75243074
T03573;A00155;08/12/2015;3495;2015;75418969
T03574;A00440;22/12/2018;56249;2018;77495196
T03575;A00646;29/05/2021;44304;2021;71973924
T03576;A00410;04/08/2020;40066;2020;76208785
T03577;A00167;24/06/2022;46980;2022;73969670
T03578;A00617;11/03/2020;33680;2020;76208785
T03579;A00748;30/11/2021;23082;2021;71973924
T03580;A00940;24/04/2023;30279;2023;51646874
T03581;A00076;25/10/2019;20621;2019;76300877
T03582;A00392;20/01/2020;8964;2020;76208785
T03583;A00873;09/05/2015;52718;2015;75418969
T03584;A00082;09/07/2015;85279;2015;75418969
T03585;A00371;16/12/2017;38871;2017;75243074
T03586;A00852;23/05/2015;97203;2015;75418969
T03587;A00230;30/04/2020;71500;2020;76208785
T03588;A00924;01/05/2015;75145;2015;75418969
T03589;A00955;31/12/2022;19323;2022;73969670
T03590;A00791;08/09/2018;49506;2018;77495196
T03591;A00424;25/09/2020;83658;2020;76208785
T03592;A00709;06/08/2022;36093;2022;73969670
T03593;A00025;07/11/2014;76383;2014;76372639
T03594;A00922;26/07/2018;98060;2018;77495196
T03595;A00443;17/01/2021;16942;2021;71973924
T03596;A00641;08/05/2018;35489;2018;77495196
T03597;A00187;23/11/2015;65672;2015;75418969
T03598;A00017;16/05/2021;67147;2021;71973924
T03599;A00482;08/11/2016;87328;2016;78279164
T03600;A00501;25/07/2020;60619;2020;76208785
T03601;A00039;25/08/2019;13022;2019;76300877
T03602;A00009;02/05/2015;84728;2015;75418969
T03603;A00765;03/06/2018;16726;2018;77495196
T03604;A00078;25/09/2014;69029;2014;76372639
T03605;A00683;16/03/2014;19740;2014;76372639
T03606;A00796;16/04/2018;2471;2018;77495196
T03607;A00407;09/10/2014;34277;2014;76372639
T03608;A00610;24/12/2021;48674;2021;71973924
T03609;A00797;08/04/2021;55116;2021;71973924
T03610;A00815;27/12/2014;17473;2014;76372639
T03611;A00624;11/03/2020;17098;2020;76208785
T03612;A00244;05/05/2019;34642;2019;76300877
T03613;A00112;26/04/2016;18630;2016;78279164
T03614;A00208;30/11/2016;1348;2016;78279164
T03615;A00314;01/10/2014;65233;2014;76372639
T03616;A00935;10/10/2017;88731;2017;75243074
T03617;A00300;20/06/2021;83619;2021;71973924
T03618;A00990;06/12/2016;5282;2016;78279164
T03619;A00516;26/02/2020;31976;2020;76208785
T03620;A00488;02/11/2021;21769;2021;71973924
T03621;A00609;19/03/2017;65491;2017;75243074
T03622;A00860;18/02/2021;13789;2021;71973924
T03623;A00848;20/12/2019;61761;2019;76300877
T03624;A00005;02/11/2017;4066;2017;75243074
T03625;A00175;19/10/2016;99038;2016;78279164
T03626;A00880;09/01/2015;35311;2015;75418969
T03627;A00381;19/09/2021;91434;2021;71973924
T03628;A00349;12/08/2017;60727;2017;75243074
T03629;A00726;19/03/2020;33460;2020;76208785
T03630;A00819;30/12/2019;80292;2019;76300877
T03631;A00179;25/06/2016;31161;2016;78279164
T03632;A00963;06/10/2016;243;2016;78279164
T03633;A00618;09/05/2016;44984;2016;78279164
T03634;A00590;06/02/2021;57410;2021;71973924
T03635;A00360;20/12/2013;93168;2013;15557650
T03636;A00885;21/09/2014;93366;2014;76372639
T03637;A00687;24/02/2018;1953;2018;77495196
T03638;A00862;21/04/2017;4183;2017;75243074
T03639;A00225;18/05/2022;4023;2022;73969670
T03640;A00626;26/06/2017;59700;2017;75243074
T03641;A00293;16/06/2015;81899;2015;75418969
T03642;A00268;03/12/2021;87079;2021;71973924
T03643;A00309;22/06/2019;77471;2019;76300877
T03644;A00246;31/10/2013;37955;2013;15557650
T03645;A00086;12/01/2015;77435;2015;75418969
T03646;A00734;10/07/2015;12286;2015;75418969
T03647;A00802;22/08/2023;22517;2023;51646874
T03648;A00849;15/04/2014;41973;2014;76372639
T03649;A00344;06/05/2023;54537;2023;51646874
T03650;A00434;18/04/2018;4246;2018;77495196
T03651;A00347;31/10/2016;20089;2016;78279164
T03652;A00257;31/05/2023;15979;2023;51646874
T03653;A00859;08/05/2018;20464;2018;77495196
T03654;A00502;02/08/2020;20923;2020;76208785
T03655;A00618;01/05/2022;16243;2022;73969670
T03656;A00553;07/07/2014;38390;2014;76372639
T03657;A00849;10/12/2022;97304;2022;73969670
T03658;A00429;11/07/2022;36765;2022;73969670
T03659;A00834;07/01/2016;68722;2016;78279164
T03660;A00321;21/10/2021;3811;2021;71973924
T03661;A00829;06/01/2015;13867;2015;75418969
T03662;A00570;03/05/2017;32902;2017;75243074
T03663;A00358;22/08/2021;3936;2021;71973924
T03664;A00596;09/02/2021;83655;2021;71973924
T03665;A00147;02/09/2020;47053;2020;76208785
T03666;A00169;14/04/2019;55086;2019;76300877
T03667;A00273;20/08/2016;19336;2016;78279164
T03668;A00257;13/06/2016;92566;2016;78279164
T03669;A00850;28/08/2019;21869;2019;76300877
T03670;A00772;14/12/2015;99970;2015;75418969
T03671;A00365;04/05/2022;32556;2022;73969670
T03672;A00327;30/10/2019;79340;2019;76300877
T03673;A00968;25/09/2017;52834;2017;75243074
T03674;A00221;17/01/2014;83875;2014;76372639
T03675;A00995;21/08/2014;9870;2014;76372639
T03676;A00658;01/03/2017;53221;2017;75243074
T03677;A00345;02/04/2023;34120;2023;51646874
T03678;A00579;02/07/2023;13900;2023;51646874
T03679;A00755;13/02/2022;54162;2022;73969670
T03680;A00550;18/08/2018;80144;2018;77495196
T03681;A00668;25/04/2021;29758;2021;71973924
T03682;A00083;18/08/2018;84362;2018;77495196
T03683;A00615;21/11/2019;13790;2019;76300877
T03684;A00158;16/09/2019;95112;2019;76300877
T03685;A00688;15/02/2018;7692;2018;77495196
T03686;A00880;05/01/2017;43060;2017;75243074
T03687;A00161;14/11/2015;68292;2015;75418969
T03688;A00272;31/05/2018;43153;2018;77495196
T03689;A00650;04/04/2015;82781;2015;75418969
T03690;A00021;30/09/2014;24485;2014;76372639
T03691;A00611;09/11/2018;23383;2018;77495196
T03692;A00846;05/07/2020;42799;2020;76208785
T03693;A00161;01/12/2017;16244;2017;75243074
T03694;A00323;04/08/2016;93585;2016;78279164
T03695;A00474;15/01/2016;15267;2016;78279164
T03696;A00956;18/01/2015;21091;2015;75418969
T03697;A00218;07/04/2016;10124;2016;78279164
T03698;A00272;05/11/2014;45280;2014;76372639
T03699;A00795;09/03/2020;68194;2020;76208785
T03700;A00821;25/07/2018;7810;2018;77495196
T03701;A00831;29/09/2021;88676;2021;71973924
T03702;A00389;12/02/2022;48125;2022;73969670
T03703;A00875;26/04/2021;25065;2021;71973924
T03704;A00807;24/04/2015;35;2015;75418969
T03705;A00068;11/12/2013;55886;2013;15557650
T03706;A00736;11/05/2022;914;2022;73969670
T03707;A00618;21/07/2019;53037;2019;76300877
T03708;A00882;25/05/2018;49873;2018;77495196
T03709;A00490;01/09/2015;85907;2015;75418969
T03710;A00889;28/07/2017;7565;2017;75243074
T03711;A00376;18/07/2021;99118;2021;71973924
T03712;A00122;27/07/2019;4668;2019;76300877
T03713;A00074;12/01/2020;70751;2020;76208785
T03714;A00620;23/10/2017;47263;2017;75243074
T03715;A00860;27/10/2020;33822;2020;76208785
T03716;A00912;11/10/2015;68564;2015;75418969
T03717;A00683;28/01/2022;83591;2022;73969670
T03718;A00945;30/05/2022;73784;2022;73969670
T03719;A00932;16/08/2023;95822;2023;51646874
T03720;A00761;18/10/2019;26006;2019;76300877
T03721;A00863;21/06/2019;67029;2019;76300877
T03722;A00371;13/04/2017;15369;2017;75243074
T03723;A00420;05/09/2014;47211;2014;76372639
T03724;A00125;11/08/2015;38273;2015;75418969
T03725;A00645;12/11/2019;67487;2019;76300877
T03726;A00732;29/05/2016;67888;2016;78279164
T03727;A00466;06/03/2023;4944;2023;51646874
T03728;A00306;23/03/2018;44723;2018;77495196
T03729;A00642;20/08/2021;34132;2021;71973924
T03730;A00244;08/01/2023;71394;2023;51646874
T03731;A00157;01/03/2020;38920;2020;76208785
T03732;A00096;01/12/2021;42393;2021;71973924
T03733;A00372;05/12/2022;53525;2022;73969670
T03734;A00822;06/05/2021;56393;2021;71973924
T03735;A00993;28/08/2017;4577;2017;75243074
T03736;A00676;05/05/2020;71526;2020;76208785
T03737;A00716;24/08/2019;99846;2019;76300877
T03738;A00651;09/02/2015;80714;2015;75418969
T03739;A00380;07/06/2019;95574;2019;76300877
T03740;A00189;31/07/2019;82726;2019;76300877
T03741;A00872;22/01/2022;6606;2022;73969670
T03742;A00231;06/01/2023;15642;2023;51646874
T03743;A00795;09/03/2016;87574;2016;78279164
T03744;A00263;01/05/2020;53280;2020;76208785
T03745;A00769;04/03/2022;50430;2022;73969670
T03746;A00089;15/02/2023;50182;2023;51646874
T03747;A00841;16/08/2022;30618;2022;73969670
T03748;A00760;04/07/2020;69734;2020;76208785
T03749;A00078;28/12/2013;29967;2013;15557650
T03750;A00619;22/09/2016;59117;2016;78279164
T03751;A00533;28/11/2022;4982;2022;73969670
T03752;A00465;15/04/2016;42444;2016;78279164
T03753;A00866;25/06/2019;95790;2019;76300877
T03754;A00898;09/10/2014;7258;2014;76372639
T03755;A00017;12/10/2015;48291;2015;75418969
T03756;A00578;06/03/2014;90868;2014;76372639
T03757;A00467;09/06/2022;29197;2022;73969670
T03758;A00955;18/10/2021;57049;2021;71973924
T03759;A00228;17/04/2019;22873;2019;76300877
T03760;A00892;05/10/2021;34271;2021;71973924
T03761;A00191;24/08/2020;12641;2020;76208785
T03762;A00389;25/09/2014;16734;2014;76372639
T03763;A00073;09/04/2017;3376;2017;75243074
T03764;A00925;25/04/2020;23780;2020;76208785
T03765;A00497;22/12/2022;81565;2022;73969670
T03766;A00487;21/10/2022;86392;2022;73969670
T03767;A00707;24/07/2021;73623;2021;71973924
T03768;A00943;10/06/2021;65252;2021;71973924
T03769;A00616;28/12/2017;85006;2017;75243074
T03770;A00875;26/11/2014;47411;2014;76372639
T03771;A00255;23/01/2020;64413;2020;76208785
T03772;A00779;15/08/2014;17892;2014;76372639
T03773;A00668;13/09/2019;28049;2019;76300877
T03774;A00672;29/03/2023;91439;2023;51646874
T03775;A00713;19/05/2022;74743;2022;73969670
T03776;A00698;06/03/2023;47530;2023;51646874
T03777;A00902;23/01/2018;30885;2018;77495196
T03778;A00213;06/07/2023;89202;2023;51646874
T03779;A00881;20/10/2022;69146;2022;73969670
T03780;A00982;22/09/2017;90560;2017;75243074
T03781;A00378;27/10/2020;79186;2020;76208785
T03782;A00615;05/11/2017;11931;2017;75243074
T03783;A00976;22/08/2019;96310;2019;76300877
T03784;A00505;22/08/2022;7629;2022;73969670
T03785;A00566;11/09/2014;47753;2014;76372639
T03786;A00101;18/05/2017;96633;2017;75243074
T03787;A00499;14/04/2015;24434;2015;75418969
T03788;A00541;02/03/2023;11559;2023;51646874
T03789;A00157;21/02/2021;14604;2021;71973924
T03790;A00751;17/04/2023;97996;2023;51646874
T03791;A00455;14/07/2023;77945;2023;51646874
T03792;A00748;22/01/2015;82902;2015;75418969
T03793;A00914;29/09/2014;75736;2014;76372639
T03794;A00120;09/03/2019;68322;2019;76300877
T03795;A00361;10/05/2019;77916;2019;76300877
T03796;A00517;07/03/2016;9584;2016;78279164
T03797;A00172;10/10/2017;32712;2017;75243074
T03798;A00127;06/05/2020;67972;2020;76208785
T03799;A00881;25/02/2020;96048;2020;76208785
T03800;A00128;13/09/2020;21240;2020;76208785
T03801;A00586;27/05/2018;11732;2018;77495196
T03802;A00328;03/11/2013;87563;2013;15557650
T03803;A00734;17/04/2021;67235;2021;71973924
T03804;A00106;28/02/2020;97944;2020;76208785
T03805;A00874;28/01/2023;90551;2023;51646874
T03806;A00493;16/03/2023;97077;2023;51646874
T03807;A00604;21/06/2022;43726;2022;73969670
T03808;A00961;29/04/2017;92974;2017;75243074
T03809;A00200;11/11/2017;16163;2017;75243074
T03810;A00539;06/08/2019;75022;2019;76300877
T03811;A00408;23/06/2022;35978;2022;73969670
T03812;A00835;22/05/2015;55735;2015;75418969
T03813;A00442;15/08/2014;7468;2014;76372639
T03814;A00881;11/11/2014;4998;2014;76372639
T03815;A00077;29/09/2019;23059;2019;76300877
T03816;A00889;11/10/2019;10554;2019;76300877
T03817;A00087;04/08/2020;42312;2020;76208785
T03818;A00750;08/04/2023;13354;2023;51646874
T03819;A00895;30/01/2018;22440;2018;77495196
T03820;A00570;05/07/2022;15386;2022;73969670
T03821;A00164;06/07/2021;1697;2021;71973924
T03822;A00671;13/05/2023;62629;2023;51646874
T03823;A00661;26/02/2018;67690;2018;77495196
T03824;A00168;04/08/2022;35323;2022;73969670
T03825;A00687;18/10/2020;78083;2020;76208785
T03826;A00346;02/04/2017;52238;2017;75243074
T03827;A00587;08/04/2018;38359;2018;77495196
T03828;A00269;08/04/2023;61571;2023;51646874
T03829;A00927;19/03/2017;95727;2017;75243074
T03830;A00853;12/12/2019;65378;2019;76300877
T03831;A00809;03/04/2023;57272;2023;51646874
T03832;A00782;28/03/2015;96123;2015;75418969
T03833;A00454;22/07/2020;71994;2020;76208785
T03834;A00751;25/11/2018;27247;2018;77495196
T03835;A00198;12/06/2022;68555;2022;73969670
T03836;A00209;07/03/2016;67790;2016;78279164
T03837;A00158;10/02/2020;6559;2020;76208785
T03838;A00155;11/06/2023;35646;2023;51646874
T03839;A00909;27/06/2015;47749;2015;75418969
T03840;A00840;07/04/2018;14270;2018;77495196
T03841;A00089;30/10/2016;2403;2016;78279164
T03842;A00967;18/12/2021;8923;2021;71973924
T03843;A00526;08/10/2014;52709;2014;76372639
T03844;A00411;20/04/2016;69810;2016;78279164
T03845;A00497;28/02/2017;93686;2017;75243074
T03846;A00263;12/03/2020;35912;2020;76208785
T03847;A00309;22/03/2018;75480;2018;77495196
T03848;A00797;12/10/2016;29562;2016;78279164
T03849;A00122;25/07/2016;60055;2016;78279164
T03850;A00880;23/03/2017;57288;2017;75243074
T03851;A00150;30/07/2016;18256;2016;78279164
T03852;A00907;27/06/2016;63448;2016;78279164
T03853;A00274;14/01/2017;40745;2017;75243074
T03854;A00840;15/07/2019;53619;2019;76300877
T03855;A00040;10/04/2017;63226;2017;75243074
T03856;A00559;01/04/2019;91897;2019;76300877
T03857;A00538;01/01/2018;15477;2018;77495196
T03858;A00852;18/07/2015;90271;2015;75418969
T03859;A00192;14/01/2023;26439;2023;51646874
T03860;A00856;20/10/2022;19248;2022;73969670
T03861;A00134;26/08/2021;53923;2021;71973924
T03862;A00465;01/08/2019;85014;2019;76300877
T03863;A00367;08/04/2016;79186;2016;78279164
T03864;A00713;16/04/2016;9745;2016;78279164
T03865;A00217;07/01/2017;21776;2017;75243074
T03866;A00436;22/11/2019;56677;2019;76300877
T03867;A00803;31/12/2014;99090;2014;76372639
T03868;A00815;24/02/2022;66128;2022;73969670
T03869;A00179;06/05/2014;88160;2014;76372639
T03870;A00026;13/08/2018;56967;2018;77495196
T03871;A00643;23/04/2021;63287;2021;71973924
T03872;A00200;09/12/2013;65035;2013;15557650
T03873;A00103;02/07/2022;66216;2022;73969670
